run num	std dev	max pcr	min pcr	avg pcr	total pcr	k	target pcr
0	513.2262875618131	1882.7159280490814	0.08346158566206145	821.7558589544055	57522.91012680839	5	0.0	
1	521.954477627647	2090.978681820729	8.125359994408377	884.4804471739561	60144.67040782901	5	0.0	
2	428.6838374996034	1624.303153982026	16.505335987225152	897.2575436282001	60116.25542308941	5	0.0	
0	309.195054939861	1379.2534139708748	41.069844616679134	724.998430269474	55824.879130749505	5	0.0	
2	412.4220646711894	1700.640806930905	0.06007820601452981	810.4475231137578	62404.45927975935	5	0.0	
0	278.77269344902834	1605.154574231314	506.8317808911047	1360.8059290128633	24494.50672223154	5	0.0	
1	1130.1679059182752	4041.8797327991865	1010.469933199798	2884.1157589591626	51914.08366126493	5	0.0	
2	544.63816530941	2882.3466473240596	746.2532178257834	2154.001724054427	40926.03275703412	5	0.0	
0	1465.6551758327648	5818.098725075069	685.9776216104934	2928.2603620734144	76134.76941390877	5	0.0	
1	642.2247965416989	2886.4430840427835	846.4476836211131	1870.8596723246924	48642.351480442005	5	0.0	
2	635.6418423315025	2345.6111184071065	249.6658757351172	1505.5406435157124	39144.05673140852	5	0.0	
0	733.9965729128231	3191.593398321058	83.82625624145426	1349.0110263000615	45866.37489420209	5	0.0	
1	548.9115421143098	3049.2476075859945	844.8243668457739	2065.1498948849435	64019.646741433244	5	0.0	
2	806.1246023867022	2920.9163137883006	519.2585191947715	1591.3117282843114	49330.663576813655	5	0.0	
0	1091.5204357753476	4243.977908799377	2.6538903350424365	1528.9989631542664	56572.961636707856	5	0.0	
1	801.0006761167512	2941.6954538215227	105.0553194800028	1514.7889015915691	63621.1338668459	5	0.0	
2	634.7653142281147	2877.2476891804467	362.8909707871836	1464.8915261119678	58595.66104447871	5	0.0	
0	548.5175415893103	2128.015685464349	248.6231983394168	1119.4820601375693	52615.65682646576	5	0.0	
1	673.6032167058283	2686.3953628134495	6.822589314098145	1429.2589635932675	65745.91232529031	5	0.0	
2	541.4996413787754	2295.257998439946	93.40204002742327	1390.8032152234325	65367.75111550133	5	0.0	
0	521.4559427640277	2194.6834498498506	3.967360588552923	1139.4756667025829	62671.16166864206	5	0.0	
1	406.64646509890554	1642.8804665592886	239.1006919976406	998.90234468747	53940.72661312338	5	0.0	
0	419.8739858320696	2097.798696327067	16.417419979042748	1072.627667151539	65430.28769624388	5	0.0	
1	603.1700354189454	2549.420066234178	59.25587444852341	1083.4174208449717	66088.46267154328	5	0.0	
2	484.01229855181305	1754.2876504942053	0.14762273350361035	855.1896499513898	56442.51689679173	5	0.0	
0	500.45193497049195	2479.3603772095416	244.18603791194644	899.8800062673471	62091.72043244695	5	0.0	
1	401.5772939870198	1709.7328715641468	27.559483271717934	880.6599331248426	59884.875452489294	5	0.0	
2	619.3086501549018	2462.0620267890786	85.34151112459904	911.682265369311	67464.48763732902	5	0.0	
0	521.4753367671868	2096.7721000155684	12.057666544925874	881.807276074541	61726.50932521787	5	0.0	
1	444.42560579093856	1912.2128698564075	70.52811026327053	792.2165180731968	61000.67189163615	5	0.0	
2	455.0301009091132	1838.7669513296	2.3977633811248786	771.6124233680116	60957.38144607292	5	0.0	
0	722.5254360005051	2919.8880971923636	793.9109588178895	2163.475938663815	41106.04283461249	5	0.0	
1	882.8932446797124	3202.7540137874903	422.2350775352647	2455.6932651918223	46658.172038644625	5	0.0	
2	437.5623830092291	3016.5264420562453	1083.918242156865	2408.0366697256604	48160.73339451321	5	0.0	
0	893.9080845408994	3398.940106345375	497.9214910475364	2377.499281583807	57059.98275801136	5	0.0	
1	991.3928764465412	3475.443207979156	295.7479104501652	2293.8833642079703	57347.08410519926	5	0.0	
2	588.759834832426	2637.9887655421953	595.9250106074352	1914.224675263704	51684.06623212001	5	0.0	
0	689.0354207184125	2710.670940205087	677.6677350512726	1657.3447030144823	56349.7199024924	5	0.0	
1	614.1947268176477	2521.2894926725808	2.0420357318420246	1632.5735875752227	57140.07556513279	5	0.0	
2	890.7807703224539	3201.959917167961	24.97316926092295	1875.9262489041594	63781.49246274142	5	0.0	
0	631.3041498138292	2634.3209601848384	40.771439444169424	1524.7202367185535	59464.08923202359	5	0.0	
1	805.1369022618406	2870.6890595755663	303.67348914285805	1719.74721164994	72229.38288929749	5	0.0	
2	684.5886899518403	2642.8249318373637	240.05093867686537	1696.0313154387109	67841.25261754844	5	0.0	
0	451.3234981553967	2297.5591491473156	15.881019081380114	1664.0553982172094	81538.71451264326	5	0.0	
1	571.0513717097252	2447.3333790333595	19.78630748559529	1263.555614719627	63177.78073598135	5	0.0	
2	825.2658996974614	3025.9614473042734	16.240505607166874	1285.0786423037512	60398.696188276306	5	0.0	
0	818.0436903303217	2809.210948262124	26.04196014178513	1294.312215695276	71187.17186324019	5	0.0	
1	833.3891558658304	2743.553130789881	106.8617755441169	1427.5353581052254	72804.3032633665	5	0.0	
2	467.9574113030627	1862.3281763044272	0.7249571016321726	1157.1429506555546	67114.29113802216	5	0.0	
0	441.65404613905184	1989.278437288927	53.865483371049386	911.6731640096715	53788.71667657062	5	0.0	
1	458.26575325610224	1839.2918634280343	32.857795419093435	883.8410768773593	58333.51107390572	5	0.0	
2	735.9107016735915	3019.846343142469	15.755621346743139	1285.8878652592177	81010.93551133071	5	0.0	
0	536.1041801062926	2066.6082453348276	0.5740615349295153	915.0201598373268	63136.39102877555	5	0.0	
1	559.3037290279985	2376.487427592748	125.90502317918101	1186.3809891145547	77114.76429244605	5	0.0	
2	505.39844062504403	2170.606432019252	5.225974057981836	1130.7866604742364	76893.49291224808	5	0.0	
0	333.8357562073405	1609.4500977833118	181.90778271188734	843.6278525052304	63272.08893789228	5	0.0	
1	540.8249356746235	2080.8924808830257	34.331305612012	941.0675413019529	68697.93051504256	5	0.0	
2	440.46044749315854	1894.697205110198	31.24993653008865	901.1497686688248	65783.9331128242	5	0.0	
0	941.4401271517285	3756.681286815571	681.0899744023865	2427.02354558057	46113.44736603083	5	0.0	
1	799.5777952951837	3268.599490232232	256.1302761636755	2058.7098046041656	34998.066678270814	5	0.0	
2	484.9447043393403	4198.253448311375	2643.392128174841	3336.7300602262417	66734.60120452484	5	0.0	
0	748.7116474305978	2868.687924438095	353.7165445656918	1696.3957635507938	42409.89408876985	5	0.0	
1	879.056057633393	3683.3483024181974	920.8370756045496	2583.75543912757	72345.15229557196	5	0.0	
2	1089.4422134084855	5000.422601251586	1250.1056503128955	2828.591760034009	67886.20224081622	5	0.0	
0	868.1145033332268	3239.1223974725567	324.00046671773316	2068.401039581511	66188.83326660836	5	0.0	
1	1105.8472857246595	3546.020484783876	112.76752742799992	1755.2425133896156	56167.7604284677	5	0.0	
2	1012.8669676197223	4570.189929965861	687.803372272041	2577.432618339608	82477.84378686745	5	0.0	
0	588.9764159228838	2327.6977192315835	305.9068564960435	1419.1763056826592	55347.87592162371	5	0.0	
1	665.0663148869518	2341.6566716368316	49.638856048922754	1231.8907429395124	48043.73897464098	5	0.0	
2	696.4644437495932	2999.0489988936083	4.919848219261176	1481.1927673907298	62210.09623041066	5	0.0	
0	801.5905506026841	2746.342468757759	79.69172189072869	1340.7101056315316	58991.24464778739	5	0.0	
1	679.498050278399	2354.3069434663803	144.35825944080048	1556.3358138751935	74704.11906600928	5	0.0	
2	440.63584306633953	2115.057417565156	128.6591484300926	1283.0605452773061	59020.78508275608	5	0.0	
0	404.74476795334414	1647.6043562735952	60.54326709578279	1034.6294029042178	57939.2465626362	5	0.0	
1	489.25330027387	1921.0006563714637	39.155257067818944	1127.746541822553	62026.059800240415	5	0.0	
2	653.7737668781949	3511.343550955662	418.72648779444137	1284.9816834161159	68104.02922105414	5	0.0	
0	483.85710309971574	1857.4275263899663	117.29039046794277	1034.369599420476	62062.17596522856	5	0.0	
1	559.2955086839294	2291.4057068145394	118.84962108932106	1114.761261259667	66885.67567558002	5	0.0	
2	569.2034093381433	2176.465077475582	0.010386932510633126	996.310260797584	60774.92590865262	5	0.0	
0	437.61904429630005	2110.7623238720657	28.727364668340766	860.6845980242251	61108.60645971999	5	0.0	
1	412.2775884727389	1707.8818866474674	4.313837511208364	928.2193686002532	66831.79453921823	5	0.0	
2	575.4602287395294	2304.8161383374777	170.03323663732672	1014.1018284149495	65916.61884697172	5	0.0	
0	485.2674375138799	2483.462067564321	11.043951745068751	747.3677610874981	56052.58208156236	5	0.0	
1	376.3156832106375	1600.963317930542	211.13851413550293	919.0335684904758	67089.45049980473	5	0.0	
2	484.4761788342605	1964.3346224633378	143.5522703335304	788.7237344968406	61520.45129075357	5	0.0	
1	485.07125736240073	2228.5005128972302	872.2723855778247	1775.8943806467742	33741.99323228871	5	0.0	
2	529.2622015163553	2606.926034900764	651.7315087251911	2272.5000853201154	47722.501791722425	5	0.0	
0	910.3776275186591	4211.508702420776	16.731406637181387	2638.034028759405	71226.91877650394	5	0.0	
1	868.3911231589923	3501.676550186021	387.2222206222913	2041.9853035662793	55133.60319628954	5	0.0	
2	587.4267752000032	2657.9637442122385	664.49093605306	1943.6410630625448	48591.02657656362	5	0.0	
0	609.665816107371	2868.9303479407185	1247.8323670702925	1970.8005114132852	65036.41687663841	5	0.0	
1	767.8248785453769	3483.3528138937163	238.67996309897572	1944.1678271324947	62213.37046823983	5	0.0	
2	856.7657209470411	3852.7277581070825	599.8722620352584	1708.020086907488	52948.62269413212	5	0.0	
0	575.8997933110438	2317.063359254932	121.71561249536259	1405.783795937902	57637.13563345398	5	0.0	
1	898.3081583334247	3900.7938357498374	768.5544992858684	1971.518038469509	72946.16742337184	5	0.0	
2	597.6183412268359	2060.3813442970263	268.9536906789095	1265.2497323626828	49344.739562144634	5	0.0	
0	742.5597964054458	2614.0001152576833	78.35453483009678	1204.6471045625883	55413.76680987907	5	0.0	
1	631.8044565481624	2910.078851078064	9.180031205745458	1335.922379403698	62788.35183197381	5	0.0	
0	488.4944121685196	1676.2525538086143	78.3571413687185	1038.9467023467178	57142.06862906948	5	0.0	
1	682.8866359338982	2627.693850299775	23.548532212161998	1265.1364071450146	69582.5023929758	5	0.0	
2	713.344524855515	2819.670654383988	53.628267812036086	1357.6874929628043	76030.49960591704	5	0.0	
0	642.0023250963792	2234.8450230529425	78.77815073425151	1069.924616383981	60985.70313388692	5	0.0	
1	435.5473667512508	1603.6096146844723	5.792988892441427	924.616411507771	60100.06674800511	5	0.0	
2	535.5785687337809	2277.7590475315124	365.90608260476034	1308.797566850496	75910.25887732877	5	0.0	
0	424.9337381939154	1806.840626050825	29.594329973759205	966.1989382842394	67633.92567989675	5	0.0	
1	725.8025665352533	2511.4407533165895	18.579194561437923	1118.7989044623494	76078.32550343976	5	0.0	
2	476.98951088142496	1937.5766319592847	194.31564586109286	938.620678957553	64764.826848071156	5	0.0	
0	562.1142179743745	2043.507315196163	177.14295050679078	963.6949980277134	72277.1248520785	5	0.0	
1	638.2762194507055	2230.683096385016	22.43459669345536	1016.9272496389145	77286.47097255751	5	0.0	
2	359.1402799184268	2042.9694183537908	0.10893641461231128	850.9179550935205	63818.846632014036	5	0.0	
0	734.4919008535533	3229.0415019840398	807.2603754960112	2011.002324478429	36198.041840611724	5	0.0	
1	1063.5632195322742	3271.7062184243173	355.43557023413894	2243.0987360455165	40375.77724881929	5	0.0	
2	1219.5803581201924	3991.0755943448967	225.30496569898833	2165.2159017400995	38973.88623132179	5	0.0	
0	1040.972825778358	4256.950336804298	495.1019852240504	2505.926107184175	62648.15267960438	5	0.0	
1	694.2171352058613	3109.2733209974035	912.2821446561629	1964.6498588530478	49116.246471326194	5	0.0	
2	1045.2201851014404	3824.2840438284597	0.22816153136017828	2230.3876896664688	57990.07993132818	5	0.0	
0	889.509424715993	2714.0176649172104	78.42780070994424	1720.1164432521318	56763.84262732035	5	0.0	
1	563.1667821704934	2754.0199486199353	688.5049871549842	1755.4397122992264	56174.07079357524	5	0.0	
2	755.3623252398119	3667.103138514931	817.7226510452105	2223.8919745489793	71164.54318556734	5	0.0	
0	462.363683893345	2018.061638180847	467.0960046576692	1499.4409592461277	64475.961247583495	5	0.0	
1	475.18882056395046	2349.3963824864522	656.0470129760797	1589.2543077157727	60391.66369319936	5	0.0	
2	621.768525020717	2444.667381798051	514.484995582044	1719.9784090414469	68799.13636165787	5	0.0	
0	541.6906259811965	2020.4883740640007	224.96963722880005	1086.1786093760613	51050.39464067489	5	0.0	
1	718.4030187287127	2844.239671587891	291.74968891938636	1449.1476467062776	65211.64410178249	5	0.0	
2	566.5803213651499	2415.1378283298604	224.3476793123209	1453.6726181299932	66868.94043397969	5	0.0	
0	799.3618140507924	2984.9259784451697	148.22615274357716	1465.60828452128	76211.63079510655	5	0.0	
1	474.0012828585335	2176.2157453045756	143.6662179182536	1080.1293832710373	58326.98669663602	5	0.0	
2	519.8980678948783	1999.811557913635	148.53280467883232	981.6196951106069	53007.463535972776	5	0.0	
0	555.6047019547475	2041.3234756689442	33.6012056216488	1026.4513831781685	61587.08299069011	5	0.0	
1	433.7941293155187	1641.5250316980064	140.17157367478262	914.9575517368175	59472.24086289314	5	0.0	
2	716.7935193071182	2680.00581954069	0.21252245402983155	1238.696811392162	74321.80868352973	5	0.0	
1	461.8951095508451	1709.6451853671592	218.1499021910962	848.5975980292907	59401.83186205035	5	0.0	
2	600.9097061883675	2554.8847013961504	4.356668197342712	1072.031647003963	70754.08870226155	5	0.0	
0	329.4264438889611	1657.9849275719998	151.82855880528834	913.5386611141798	68515.39958356349	5	0.0	
1	538.1370733380403	1799.6983150255685	167.42757705440874	859.3600922702649	62733.286735729336	5	0.0	
2	399.1911008977189	1672.990691388901	2.418845561901151	928.8503881571543	68734.92872362942	5	0.0	
0	1526.8187296542785	4872.463375315448	337.1251615775623	2844.892015682098	54052.94829795987	5	0.0	
1	571.9722433448836	3139.1854120625917	1200.8514223218888	2402.4710023929183	40842.007040679615	5	0.0	
2	469.4602657063643	3096.559216125278	1691.7501919865877	2596.3464661199423	49330.5828562789	5	0.0	
0	1490.390075337043	5181.600827322346	353.2080710179619	2565.320966361403	64133.02415903507	5	0.0	
1	803.0955761446843	3896.472129254765	195.14823650386438	2683.1968417361636	72446.31472687642	5	0.0	
2	983.9890032784118	3408.4653072434007	18.161304483605534	2031.0080928117984	56868.226598730354	5	0.0	
0	769.5281934156744	2857.7790887273627	80.75010404440415	1839.900345064122	60716.711387116025	5	0.0	
1	547.6034098611176	2234.7057809567505	586.3255693596526	1377.8998842625376	48226.495949188815	5	0.0	
2	799.468248669692	3653.1478196068883	1123.4514767988574	2130.3382971328742	63910.14891398623	5	0.0	
0	450.3035549661031	2097.4548038851985	558.5032721512343	1294.1043804149442	54352.38397742766	5	0.0	
1	858.3345924489181	3015.017833547844	145.89447019465192	1791.169853521008	69855.62428731931	5	0.0	
2	620.2094021879137	2227.8359588528137	265.83791790255873	1230.563947874808	52914.249758616745	5	0.0	
0	851.6009501942019	3374.1915764030073	13.200892022142472	1708.410930681727	78586.90281135944	5	0.0	
1	344.259871714306	1659.3350342709477	444.8654891881334	1153.8462407579186	57692.312037895936	5	0.0	
2	411.98801379320156	1814.4439442698315	45.86380556705877	1249.276831363464	56217.45741135588	5	0.0	
0	472.8387271508383	1739.7000008912703	302.87610968094725	1050.5636984642658	53578.74862167756	5	0.0	
1	489.6039926005317	1852.4964103993973	82.80242525907599	1133.4933808448534	58941.65580393237	5	0.0	
2	547.2075262015073	2394.9000622938875	10.587321733081202	1111.1798179876355	61114.889989319956	5	0.0	
0	623.643116711049	2184.121317383404	36.038615249875626	1114.921471528482	66895.28829170892	5	0.0	
1	568.5211489519702	2359.863757955836	75.3707446212552	1164.7891716521729	71052.13947078254	5	0.0	
2	820.8096005644223	3302.269654932733	142.60342532732156	1263.7360528033048	78351.6352738049	5	0.0	
0	441.72791201620805	1682.5206982768834	117.16374821909052	959.0065047438198	67130.45533206739	5	0.0	
1	606.6222170308415	2558.2417598502616	5.046003753226897	1001.5851806945185	66104.62192583822	5	0.0	
2	537.7715292401061	2263.7924415029665	72.94282059550851	1072.753887814857	71874.51048359543	5	0.0	
0	521.1291123996194	2106.326096873661	37.569857275303846	960.7484339794813	72056.1325484611	5	0.0	
1	398.08787033680755	1674.999753085573	15.31678518583742	797.7672114139482	63821.376913115855	5	0.0	
2	410.7679594577017	1973.517325471965	171.36876055525576	845.231981648958	66773.32655026768	5	0.0	
0	919.1133423732427	3617.5501424755107	904.387535618879	2246.753887442657	40441.569973967824	5	0.0	
1	1567.8924845221447	5851.7933909117	123.5180440348626	2615.8788437698977	52317.57687539796	5	0.0	
2	1494.1471771018648	5041.545047185389	831.4532980365706	2730.0255076233498	54600.510152466995	5	0.0	
0	684.338865419064	2729.6825964463565	0.8846911097730398	2022.6391844894213	58656.536350193215	5	0.0	
1	847.7364793121058	3407.295609804795	841.7699694615227	2051.941800611014	53350.48681588636	5	0.0	
2	756.5010395956702	2783.5205322086367	231.70263582500343	1792.9680161345655	50203.10445176783	5	0.0	
0	844.998964929022	3563.7240380186995	904.3730661148854	2207.5043723541826	75055.1486600422	5	0.0	
1	1556.4316970044295	5100.12384831873	219.86119460686143	2537.6348170960214	78666.67932997666	5	0.0	
2	596.4503770932153	3073.6476661102765	859.0655161689266	1915.1366550201396	57454.09965060419	5	0.0	
0	839.0138810006829	2909.359767789718	0.9218093512378802	1536.132607922308	64517.56953273693	5	0.0	
1	866.3137622742094	3530.3945905373203	159.8971640273348	2016.6139938962788	74614.71777416232	5	0.0	
2	590.9768954915783	2142.953581383863	26.4707522185507	1489.2753749594262	61060.29037333648	5	0.0	
0	539.361044988444	2302.9703225119597	437.9657036796659	1343.2380586722018	64475.42681626568	5	0.0	
1	740.0554993910904	2656.6456037466764	117.24260365984625	1320.8776844520885	59439.49580034398	5	0.0	
2	667.8861654288573	2470.274541696352	82.97157416195444	1087.5083364081906	47850.36680196039	5	0.0	
0	683.5124211369425	2785.067189465517	438.3734122927527	1363.9406977567307	72288.85698110673	5	0.0	
1	596.9860988362029	2383.4085117483046	150.71922649088475	987.8943526694874	54334.18939682181	5	0.0	
2	705.4839096232046	2831.3384235557605	50.90770479701585	1273.1939240380113	68752.47189805261	5	0.0	
0	690.0179809258377	2631.33471361626	266.61431097159016	1207.1879150806142	72431.27490483686	5	0.0	
1	565.6919509215728	2185.2320006023356	182.50993622762027	1012.3463395579748	61753.126713036465	5	0.0	
2	554.9592505708557	2451.1572910025907	0.14309440121520325	1198.2524640904862	70696.89538133869	5	0.0	
0	363.51506019577624	1544.8475664258265	96.97291325852662	774.4488998034609	53436.9740864388	5	0.0	
1	421.28143405414795	1523.109240091126	19.13568828914202	919.2547883761928	62509.32560958111	5	0.0	
2	473.55616584765386	1716.2041613987642	0.05955656350979702	921.6753493909603	64517.27445736722	5	0.0	
0	642.165262129366	2619.619596504904	25.04196593732001	840.1483957749507	64691.4264746712	5	0.0	
1	438.7448759557774	1571.4549254536353	38.157530138802734	803.7593810642368	59478.194198753525	5	0.0	
2	440.960498108594	1576.0146720593712	2.473073414541554	764.5039821109912	59631.31060465731	5	0.0	
0	379.1113120508279	2541.771050922825	1029.975172635096	2054.232784236132	39030.422900486505	5	0.0	
1	1248.2893433392333	5583.0070501247665	2035.3592540478976	4449.573068384177	75642.74216253101	5	0.0	
2	967.1664801676329	3870.484834195211	603.1033425237955	2726.9523227709797	51812.09413264861	5	0.0	
0	390.29993839810356	2128.245963925534	799.4070909084788	1730.7212414965172	48460.19476190248	5	0.0	
1	704.792821597375	3043.5339273088425	618.2134813255736	1852.6050613588402	50020.33665668868	5	0.0	
2	938.4957947370224	3121.952172505677	142.9730854865068	1994.259617585931	51850.7500572342	5	0.0	
0	1016.5519350224105	3310.7393816379754	268.97688498369115	1784.1543162027838	60661.24675089465	5	0.0	
1	696.3036646837166	2951.6393423687628	187.16172641045497	1750.1476971961056	57754.87400747148	5	0.0	
2	953.9580098734375	3706.5165110022713	78.96971112461453	2174.313517040898	71752.34606234964	5	0.0	
0	584.569683046923	2397.7989631242235	23.37227369167792	1402.1610196870995	54684.27976779688	5	0.0	
1	781.3605062428726	2810.081488879205	10.482877958461891	1690.4444361427861	69308.22188185423	5	0.0	
2	665.497025225141	2636.1688042070073	5.7327757233225265	1383.1742108525273	52560.62001239604	5	0.0	
0	858.1247164447263	3478.3510941675518	0.04246642419193349	1265.1602080405376	60727.689985945806	5	0.0	
1	579.0624156316943	2492.274291599634	239.86178490351463	1409.7629813369003	64849.09714149741	5	0.0	
2	542.7328575886578	2254.7045147692265	306.1294384182532	1222.2895839245919	55003.031276606634	5	0.0	
0	484.74717147806786	1822.7372429893608	0.15839561514490266	853.7181905786662	46100.782291247975	5	0.0	
1	647.3306210696129	2256.8230838631084	6.36135988861082	1165.8007654866221	62953.24133627759	5	0.0	
2	634.9857544315345	2066.9401095385497	5.434370906042305	1107.326939334988	64224.96248142931	5	0.0	
0	631.2829155110044	2506.516536379289	29.469912562963774	1121.2217771624169	69515.75018406984	5	0.0	
1	860.5639446078337	2957.4255968337648	58.01239865726775	1190.6366371944948	73819.47150605868	5	0.0	
2	387.97128381299325	1387.1075942994162	91.03080758069355	941.903505534837	59339.92084869473	5	0.0	
0	384.4068761624768	1519.96382238411	72.97689751693973	876.2374708401636	59584.14801713113	5	0.0	
1	531.9690648652586	2116.897938075149	27.190683642218662	979.2993693609425	68550.95585526597	5	0.0	
2	507.076247090209	2207.6340825304187	0.07221358395108957	931.7321659210793	62426.05511671231	5	0.0	
0	487.6520762754041	1591.4719582186356	9.98984957764212	891.6105711985314	66870.79283988985	5	0.0	
1	374.30918731188257	1645.4535170248384	26.26137189688369	750.2684961242276	60021.479689938205	5	0.0	
2	518.4896782053057	2087.7278869823563	73.88615546240081	855.3612062213056	63296.72926037661	5	0.0	
0	704.7302059560138	3460.855278111699	1117.541857576939	2802.8135318704285	53253.45710553814	5	0.0	
1	506.843992146877	3627.1208477873215	1967.5897420227766	2693.4673371871113	51175.87940655511	5	0.0	
2	1385.7748550133133	4857.5217382895935	1068.1080631347286	3110.327424413063	59096.2210638482	5	0.0	
0	669.7002463726075	2447.053752006902	237.28366797995537	1524.0804863822477	39626.09264593844	5	0.0	
1	568.244594586264	3210.1858639056604	752.4979923287171	2537.6898204140734	58366.86586952369	5	0.0	
2	1114.8634912231366	4611.695170101237	1145.0649255753035	2606.889754301721	65172.24385754303	5	0.0	
0	824.9549956574845	2855.075166602807	4.746108995667728	1781.419942746601	58786.85811063783	5	0.0	
1	676.6263390721875	2549.545371963973	637.3863429909945	1453.7796167291751	47974.72735206278	5	0.0	
0	644.3029656112241	2384.226045111267	89.02127308761315	1631.5629722285914	61999.39294468647	5	0.0	
1	648.8328002312222	2382.408538423093	19.52508193450101	1210.7288015938811	48429.152063755246	5	0.0	
2	564.6925974234167	2148.6554043682822	18.674419168542116	1281.1013659013875	51244.054636055494	5	0.0	
0	501.68857767377995	1900.8449185540733	162.9519539140745	1169.7731247214197	57318.88311134957	5	0.0	
1	668.3276734434561	3168.803811270422	35.628771238093904	1578.847948371806	72627.00562510308	5	0.0	
2	519.3518678224825	1772.7490914909788	2.4040816866684906	1180.9883591059522	56687.4412370857	5	0.0	
0	382.23755029814845	1821.7754288049077	279.5505179866113	1064.0085356028455	56392.45238695081	5	0.0	
1	549.8142247281179	2464.27610111411	227.9850115748472	1175.6574208681602	64661.15814774881	5	0.0	
2	531.160565454994	2196.3169573856267	155.4194608388962	1334.5434018294336	68061.71349330111	5	0.0	
0	547.8702277421759	2117.585095253557	22.572655016644482	1142.764736788892	67423.11947054463	5	0.0	
1	513.9191575060544	1861.325169947108	0.6133308384747812	993.8102221030733	61616.23377039054	5	0.0	
2	544.5778158229103	2716.147658883247	182.86657469342725	1146.8479987528224	71104.575922675	5	0.0	
0	483.6518193361863	1655.625183569282	0.5027799237429889	839.419532197938	56241.108657261844	5	0.0	
1	704.24315809781	2156.309593719294	0.24630222153332623	973.9630667748338	69151.3777410132	5	0.0	
2	689.8885278194593	2537.9471978789957	17.56762354599292	1075.2087641631342	72038.98719892999	5	0.0	
0	542.4055910244931	2452.652473847515	26.137747329172292	984.3462711261595	73825.97033446196	5	0.0	
1	420.92767327905665	1543.9788422227182	12.235617077311838	818.5633273008065	64666.50285676371	5	0.0	
2	414.2629166151377	1640.359265658265	22.270573396110134	834.9959611561934	64294.68900902689	5	0.0	
0	1115.4189354800915	4225.385492252779	1056.3463730631956	2586.801919096952	46562.43454374514	5	0.0	
1	1957.4474873488016	5884.046472019162	793.3929790676717	3274.3377673628315	65486.75534725663	5	0.0	
2	598.2246604393473	2798.7420998511943	763.2609081921728	2299.4134834358456	43688.85618528107	5	0.0	
0	623.6163663465052	3538.326091269096	1268.759400110447	2201.756489177752	48438.642761910545	5	0.0	
1	654.5084805463554	2673.0131984777904	669.7101613972787	1758.0545604874044	47467.47313315992	5	0.0	
2	1036.8578786698126	3484.177024859546	29.037539974180035	2284.5411459894003	52544.446357756206	5	0.0	
0	659.8801145496546	2872.9247802540567	567.4244293135055	2085.1334115786067	75064.80281682985	5	0.0	
1	492.02863931132714	2638.3744672638754	714.734716852819	1643.0442308350596	54220.45961755697	5	0.0	
2	461.0295610540607	1850.1866979415179	0.2817943184692454	1307.9140702876339	43161.164319491916	5	0.0	
0	550.7142482132986	1934.6737560772208	55.36675447626658	1291.4224513055149	51656.8980522206	5	0.0	
1	515.2863941038554	1855.898500818339	288.72689727067143	1286.3810793612497	52741.62425381124	5	0.0	
2	892.35764771344	3697.4189455094133	302.9594080994017	1529.2667008862127	59641.401334562295	5	0.0	
0	763.7952127474522	2529.5825033343335	41.14834830710675	1402.9318173143947	63131.931779147766	5	0.0	
1	644.142505398371	2520.378603127374	300.1966941617637	1207.1148402862138	57941.51233373827	5	0.0	
2	451.0831403312717	1932.336775827043	481.5588237212286	1302.9588538280261	59936.1072760892	5	0.0	
0	1031.9128587570053	3723.2673902693978	27.07722056323639	1434.1051281851119	76007.57179381093	5	0.0	
1	465.7199928189398	2555.5538836830156	1.546115532084533	1237.0280782422462	69273.57238156578	5	0.0	
2	613.4983643363867	2713.7166550649463	8.572694212588612	1126.022330745895	61931.22819102422	5	0.0	
0	485.91008760770393	2045.1354261609263	247.02812601193583	1076.6469090089354	68905.40217657186	5	0.0	
1	342.3102264950719	1601.887248789365	253.10175480692024	983.6243828856938	60984.711738913014	5	0.0	
2	526.9138328526484	2298.912360379972	100.09727824758461	921.9133515906063	56236.714447026985	5	0.0	
0	683.8651392899448	2296.029263980772	2.4292085076640304	931.2998235928177	65190.987651497235	5	0.0	
1	421.83930764574893	1871.3671210575515	64.32151512389565	857.0629331495177	58280.279454167205	5	0.0	
2	385.6055844077061	1593.9410531832903	17.833049566743956	796.9661595989255	55787.63117192478	5	0.0	
0	328.8593623836284	1387.6514905074457	53.010400679324526	753.9851156013701	60318.80924810961	5	0.0	
1	448.57118359905064	1948.746757531318	49.099495672850644	934.9366294428968	71055.18383766015	5	0.0	
2	364.014155789727	1417.5512641370813	23.14043468945895	723.7453180710453	57175.88012761258	5	0.0	
0	1085.4451171669018	3932.0238348951552	387.7880353675267	3056.291078910166	61125.82157820332	5	0.0	
1	1153.5015637372678	5224.32532802873	1841.0657567351134	3540.376773315997	63726.78191968795	5	0.0	
2	880.3466420818111	3774.3787674482082	1066.5198621695326	2533.262479257596	50665.24958515192	5	0.0	
1	937.9433255394492	3507.721311438483	53.62168828479372	2545.169641334939	68719.58031604336	5	0.0	
2	730.5366596260537	3961.51229295677	778.4457798382272	2907.212184001313	69773.0924160315	5	0.0	
0	986.9890776465959	3449.225160514263	355.1813261642363	1892.6284753040281	58671.48273442487	5	0.0	
1	564.3859105893379	2485.5653283055	82.16766675770758	1439.7379565005956	46071.61460801906	5	0.0	
2	658.9566700999608	2881.372644648055	618.1576163132877	1834.0752444455595	56856.33257781235	5	0.0	
